"","POINT_X","POINT_Y","_RUN1","_RUN2","_RUN3","_Full"
"259",-62.55,-64.833333,TRUE,FALSE,TRUE,TRUE
"260",-60.65,-62.976944,TRUE,FALSE,FALSE,TRUE
"261",-60.5861389,-62.9956111,FALSE,TRUE,TRUE,TRUE
"262",-60.633,-62.95,TRUE,FALSE,TRUE,TRUE
"263",-60.6802222,-62.9286111,TRUE,TRUE,TRUE,TRUE
"264",-57.2833333,-63.8,TRUE,TRUE,FALSE,TRUE
"265",-36.75,-54.25,FALSE,TRUE,TRUE,TRUE
"266",37.766667,-46.9,TRUE,TRUE,FALSE,TRUE
"267",51.983333,-46.416667,TRUE,FALSE,TRUE,TRUE
"268",69.166667,-49.25,TRUE,TRUE,TRUE,TRUE
"269",158.85,-54.6167,TRUE,TRUE,TRUE,TRUE
"270",8.91667,51.75003,FALSE,TRUE,FALSE,TRUE
"271",11.08333,51.35003,TRUE,TRUE,TRUE,TRUE
"272",10.08333,50.95003,TRUE,TRUE,TRUE,TRUE
"273",4.7,43.7,FALSE,TRUE,TRUE,TRUE
"274",9.58333,48.55002,TRUE,FALSE,TRUE,TRUE
"275",11.25,49.85003,FALSE,FALSE,TRUE,TRUE
"276",11.41667,49.65003,FALSE,FALSE,TRUE,TRUE
"277",11.41667,49.75003,TRUE,TRUE,TRUE,TRUE
"278",11.75,49.25002,TRUE,TRUE,FALSE,TRUE
"279",11.41667,49.55003,FALSE,TRUE,TRUE,TRUE
"280",11.25,49.75003,TRUE,TRUE,TRUE,TRUE
"281",11.58333,49.65003,TRUE,FALSE,TRUE,TRUE
"282",11.25,49.55003,TRUE,TRUE,TRUE,TRUE
"283",11.58333,49.55003,TRUE,TRUE,TRUE,TRUE
"284",11.58333,49.45003,TRUE,TRUE,TRUE,TRUE
"285",11.41667,49.85002,FALSE,TRUE,TRUE,TRUE
"286",11.25,49.65003,TRUE,TRUE,TRUE,TRUE
"287",11.25,50.05003,TRUE,TRUE,TRUE,TRUE
"288",11.58333,49.75003,TRUE,TRUE,TRUE,TRUE
"289",10.41667,49.55002,TRUE,TRUE,FALSE,TRUE
"290",11.75,48.95003,TRUE,TRUE,TRUE,TRUE
"291",10.75,48.85002,TRUE,TRUE,TRUE,TRUE
"292",13.41667,54.05003,TRUE,TRUE,TRUE,TRUE
"293",15,47.8,TRUE,TRUE,TRUE,TRUE
"294",8.91667,54.15003,TRUE,TRUE,TRUE,TRUE
"295",8.91667,54.05003,TRUE,TRUE,TRUE,TRUE
"296",8.75,54.65003,TRUE,FALSE,TRUE,TRUE
"297",8.91667,54.25003,TRUE,TRUE,TRUE,TRUE
"298",8.2,55.5,FALSE,FALSE,FALSE,TRUE
"299",8.75,54.75003,TRUE,TRUE,FALSE,TRUE
"300",8.41667,54.95003,TRUE,TRUE,FALSE,TRUE
